operation_id,start_unix_ns,end_unix_ns,latency_ms,node_count,is_global,success
op-1335,1783280995747390000,1783280995806689400,59.2994,16,true,true
op-1336,1783280995767530400,1783280995826322500,58.7921,16,true,true
op-1337,1783280995787912300,1783280995849202600,61.2903,16,true,true
op-1338,1783280995808230300,1783280995872006700,63.7764,16,true,true
op-1339,1783280995828434900,1783280995885832300,57.3974,16,true,true
op-1340,1783280995848671300,1783280995911980400,63.3091,16,true,true
op-1341,1783280995869173100,1783280995933443700,64.2706,16,true,true
op-1342,1783280995889348500,1783280995953894100,64.5456,16,true,true
op-1343,1783280995909438000,1783280995970705100,61.2671,16,true,true
op-1344,1783280995929779400,1783280995988538700,58.7593,16,true,true
op-1345,1783280995950282100,1783280996018663300,68.3812,16,true,true
op-1346,1783280995970705100,1783280996027602900,56.8978,16,true,true
op-1347,1783280995991069300,1783280996053470400,62.4011,16,true,true
op-1348,1783280996011607900,1783280996078513800,66.9059,16,true,true
op-1349,1783280996032155500,1783280996080516600,48.3611,16,true,true
op-1350,1783280996052457000,1783280996114525800,62.0688,16,true,true
op-1351,1783280996072555700,1783280996132837700,60.2820,16,true,true
op-1352,1783280996092965500,1783280996150415400,57.4499,16,true,true
op-1353,1783280996113357700,1783280996176112800,62.7551,16,true,true
op-1354,1783280996133837700,1783280996190425200,56.5875,16,true,true
op-1355,1783280996154266200,1783280996206981000,52.7148,16,true,true
op-1356,1783280996174584700,1783280996242136400,67.5517,16,true,true
op-1357,1783280996195001900,1783280996257610200,62.6083,16,true,true
op-1358,1783280996215739700,1783280996283388700,67.6490,16,true,true
op-1359,1783280996236123700,1783280996293989600,57.8659,16,true,true
op-1360,1783280996256604400,1783280996313035300,56.4309,16,true,true
op-1361,1783280996277066100,1783280996335157800,58.0917,16,true,true
op-1362,1783280996298031300,1783280996359066700,61.0354,16,true,true
op-1363,1783280996318143400,1783280996383644000,65.5006,16,true,true
op-1364,1783280996338236300,1783280996396703000,58.4667,16,true,true
op-1365,1783280996358563200,1783280996419660200,61.0970,16,true,true
op-1366,1783280996378935800,1783280996445502800,66.5670,16,true,true
op-1367,1783280996399318900,1783280996466093000,66.7741,16,true,true
op-1368,1783280996419660200,1783280996482819100,63.1589,16,true,true
op-1369,1783280996440170400,1783280996505007000,64.8366,16,true,true
op-1370,1783280996460680600,1783280996521675400,60.9948,16,true,true
op-1371,1783280996480837300,1783280996538352600,57.5153,16,true,true
op-1372,1783280996501022500,1783280996566447200,65.4247,16,true,true
op-1373,1783280996521167600,1783280996580712200,59.5446,16,true,true
op-1374,1783280996541353000,1783280996593584300,52.2313,16,true,true
op-1375,1783280996561826900,1783280996618952500,57.1256,16,true,true
op-1376,1783280996582248600,1783280996649139000,66.8904,16,true,true
op-1377,1783280996602735200,1783280996671071300,68.3361,16,true,true
op-1378,1783280996623554500,1783280996687306600,63.7521,16,true,true
op-1379,1783280996644595600,1783280996707616100,63.0205,16,true,true
op-1380,1783280996664952800,1783280996729101300,64.1485,16,true,true
op-1381,1783280996685296800,1783280996745833600,60.5368,16,true,true
op-1382,1783280996705596400,1783280996766151000,60.5546,16,true,true
op-1383,1783280996725657000,1783280996788370000,62.7130,16,true,true
op-1384,1783280996745833600,1783280996808345900,62.5123,16,true,true
op-1385,1783280996766151000,1783280996816801000,50.6500,16,true,true
op-1386,1783280996786372600,1783280996853289500,66.9169,16,true,true
op-1387,1783280996806832400,1783280996867329000,60.4966,16,true,true
op-1388,1783280996827135900,1783280996889395300,62.2594,16,true,true
op-1389,1783280996847177300,1783280996903965200,56.7879,16,true,true
op-1390,1783280996867329000,1783280996934711300,67.3823,16,true,true
op-1391,1783280996887522100,1783280996953644300,66.1222,16,true,true
op-1392,1783280996907966400,1783280996969413200,61.4468,16,true,true
op-1393,1783280996928242900,1783280996991271500,63.0286,16,true,true
op-1394,1783280996948398200,1783280997014639100,66.2409,16,true,true
op-1395,1783280996968905200,1783280997034929600,66.0244,16,true,true
op-1396,1783280996989012000,1783280997044316100,55.3041,16,true,true
op-1397,1783280997009311100,1783280997067831900,58.5208,16,true,true
op-1398,1783280997029482500,1783280997085191100,55.7086,16,true,true
op-1399,1783280997049827200,1783280997112365800,62.5386,16,true,true
op-1400,1783280997070391000,1783280997133488400,63.0974,16,true,true
op-1401,1783280997090918400,1783280997151915600,60.9972,16,true,true
op-1402,1783280997111156900,1783280997174956400,63.7995,16,true,true
op-1403,1783280997131450000,1783280997188431100,56.9811,16,true,true
op-1404,1783280997151915600,1783280997214786500,62.8709,16,true,true
op-1405,1783280997172065000,1783280997233295700,61.2307,16,true,true
op-1406,1783280997192411800,1783280997259922600,67.5108,16,true,true
op-1407,1783280997212779000,1783280997275621400,62.8424,16,true,true
op-1408,1783280997232782700,1783280997291573600,58.7909,16,true,true
op-1409,1783280997253040300,1783280997314504200,61.4639,16,true,true
op-1410,1783280997273133300,1783280997336597000,63.4637,16,true,true
op-1411,1783280997293645100,1783280997352272200,58.6271,16,true,true
op-1412,1783280997313958800,1783280997380717800,66.7590,16,true,true
op-1413,1783280997334434400,1783280997392179900,57.7455,16,true,true
op-1414,1783280997354589000,1783280997405972600,51.3836,16,true,true
op-1415,1783280997375084400,1783280997428468000,53.3836,16,true,true
op-1416,1783280997395262200,1783280997443892500,48.6303,16,true,true
op-1417,1783280997415506600,1783280997475546700,60.0401,16,true,true
op-1418,1783280997436107400,1783280997502431000,66.3236,16,true,true
op-1419,1783280997456428300,1783280997512586300,56.1580,16,true,true
op-1420,1783280997476453200,1783280997546552500,70.0993,16,true,true
op-1421,1783280997496772200,1783280997581806600,85.0344,16,true,true
op-1422,1783280997517181600,1783280997602850200,85.6686,16,true,true
op-1423,1783280997537491900,1783280997628949200,91.4573,16,true,true
op-1424,1783280997557664900,1783280997635979700,78.3148,16,true,true
op-1425,1783280997577800400,1783280997649753500,71.9531,16,true,true
op-1426,1783280997598845200,1783280997662867500,64.0223,16,true,true
op-1427,1783280997619431700,1783280997686976900,67.5452,16,true,true
op-1428,1783280997639575900,1783280997705168700,65.5928,16,true,true
op-1429,1783280997659839800,1783280997724809300,64.9695,16,true,true
op-1430,1783280997680147700,1783280997743322000,63.1743,16,true,true
op-1431,1783280997700592800,1783280997760711900,60.1191,16,true,true
op-1432,1783280997721135400,1783280997780741700,59.6063,16,true,true
op-1433,1783280997741498800,1783280997800815500,59.3167,16,true,true
op-1434,1783280997761714900,1783280997823263600,61.5487,16,true,true
op-1435,1783280997782245200,1783280997838848200,56.6030,16,true,true
op-1436,1783280997802814000,1783280997856020100,53.2061,16,true,true
op-1437,1783280997823263600,1783280997882131400,58.8678,16,true,true
op-1438,1783280997843436600,1783280997895406100,51.9695,16,true,true
op-1439,1783280997864028900,1783280997923156200,59.1273,16,true,true
op-1440,1783280997884240700,1783280997946962900,62.7222,16,true,true
op-1441,1783280997904497000,1783280997959011300,54.5143,16,true,true
op-1442,1783280997924771200,1783280997989063000,64.2918,16,true,true
op-1443,1783280997945030800,1783280998012788000,67.7572,16,true,true
op-1444,1783280997965490900,1783280998032638300,67.1474,16,true,true
op-1445,1783280997986047500,1783280998041142500,55.0950,16,true,true
op-1446,1783280998006227200,1783280998063015800,56.7886,16,true,true
op-1447,1783280998026477400,1783280998087763900,61.2865,16,true,true
op-1448,1783280998046708100,1783280998116459500,69.7514,16,true,true
op-1449,1783280998067140500,1783280998121776800,54.6363,16,true,true
op-1450,1783280998087763900,1783280998160045100,72.2812,16,true,true
op-1451,1783280998107955200,1783280998165774400,57.8192,16,true,true
op-1452,1783280998128633700,1783280998200789400,72.1557,16,true,true
op-1453,1783280998148829900,1783280998209961300,61.1314,16,true,true
op-1454,1783280998169403600,1783280998228349900,58.9463,16,true,true
op-1455,1783280998189453100,1783280998249829500,60.3764,16,true,true
op-1456,1783280998209961300,1783280998266729100,56.7678,16,true,true
op-1457,1783280998230345500,1783280998292734800,62.3893,16,true,true
op-1458,1783280998250937600,1783280998312386400,61.4488,16,true,true
op-1459,1783280998271330500,1783280998336340100,65.0096,16,true,true
op-1460,1783280998291739100,1783280998353023600,61.2845,16,true,true
op-1461,1783280998312386400,1783280998381109800,68.7234,16,true,true
op-1462,1783280998332747900,1783280998392914600,60.1667,16,true,true
op-1463,1783280998353023600,1783280998421251600,68.2280,16,true,true
op-1464,1783280998373503100,1783280998431734700,58.2316,16,true,true
op-1465,1783280998393914600,1783280998453644500,59.7299,16,true,true
op-1466,1783280998414521400,1783280998477198400,62.6770,16,true,true
op-1467,1783280998435001100,1783280998481198900,46.1978,16,true,true
